  0.22,  6.98,   8.42,  686.5,  246.0,   5.6,  71.1
  0.63,  6.98,   0.05,  686.5,  246.0,   5.6,  50.1
  0.66,  6.98,   3.30,  686.5,  246.0,   1.5,  51.4
 -1.91,  6.98,   2.00,  686.5,  246.0,   3.0,  60.6
 -2.58,  6.98,   0.46,  686.5,  246.0,   3.1,  55.2
  0.81,  6.98,   0.00,  686.5,  246.0,   2.3,  49.7
 -0.02,  6.98,   0.04,  686.5,  246.0,   1.4,  54.1
  2.68,  6.98,   5.51,  686.5,  246.0,   2.5,  58.9
 -0.13,  6.98,   0.34,  686.5,  246.0,   7.9,  35.7
  0.05,  6.98,   0.00,  686.5,  246.0,   4.6,  41.5
  2.12,  6.98,   0.07,  686.5,  246.0,   5.6,  55.5
  3.46,  6.98,   0.00,  686.5,  246.0,   5.8,  54.4
  5.02,  8.02,   0.19,  723.6,  278.2,   2.2,  60.3
  4.75,  8.02,   0.02,  723.6,  278.2,   3.2,  48.4
  2.50,  8.02,   0.00,  723.6,  278.2,   3.2,  40.1
  6.76,  8.02,  21.56,  723.6,  278.2,   3.6,  52.7
  2.01,  8.02,   5.62,  723.6,  278.2,   1.7,  64.8
  2.15,  8.02,   2.75,  723.6,  278.2,   2.4,  62.0
  2.73,  8.02,   2.50,  723.6,  278.2,   6.5,  63.2
  1.81,  8.02,   2.73,  723.6,  278.2,   6.4,  63.0
 -0.25,  8.02,  15.11,  723.6,  278.2,   5.9,  68.2
  2.06,  8.02,   0.65,  723.6,  278.2,   3.6,  55.9
 -0.09,  8.02,   0.47,  723.6,  278.2,   3.6,  51.8
  2.36,  8.02,   0.00,  723.6,  278.2,   3.0,  50.0
  4.00,  8.02,   0.04,  723.6,  278.2,   3.2,  54.1
  2.98,  8.02,   1.31,  723.6,  278.2,   6.2,  50.0
  2.74,  8.02,   2.55,  723.6,  278.2,   5.1,  58.0
  2.29,  8.02,   0.04,  723.6,  278.2,   2.8,  53.6
  4.06,  8.02,   0.01,  723.6,  278.2,   5.0,  50.8
  8.30,  8.02,   0.12,  723.6,  278.2,   1.3,  41.8
  8.06,  8.02,   0.00,  723.6,  278.2,   1.9,  55.1
  8.03,  8.02,  26.99,  723.6,  278.2,   5.6,  48.6
  6.41,  8.02,   5.79,  723.6,  278.2,   9.7,  57.7
  4.30,  8.02,   9.15,  723.6,  278.2,  11.1,  57.9
  2.28,  8.02,   9.32,  723.6,  278.2,   5.3,  63.0
  4.29,  8.02,   0.04,  723.6,  278.2,   5.6,  47.0
  5.48,  8.02,   6.91,  723.6,  278.2,   2.6,  53.8
  3.18,  8.02,   5.08,  723.6,  278.2,   3.7,  62.6
  5.02,  8.02,   1.90,  723.6,  278.2,   4.0,  53.7
  6.41,  8.02,   0.99,  723.6,  278.2,   7.1,  57.0
  5.12,  8.02,   2.39,  723.6,  278.2,   6.0,  60.1
  9.93,  8.02,   0.44,  723.6,  278.2,   8.0,  49.7
 11.43,  7.17,   0.20,  723.3,  315.3,   5.3,  76.5
 11.99,  7.17,   0.57,  723.3,  315.3,   7.1,  81.2
 13.61,  7.17,   1.29,  723.3,  315.3,   2.6,  85.1
 10.28,  7.17,   3.32,  723.3,  315.3,   3.4,  86.6
  5.69,  7.17,   0.01,  723.3,  315.3,   2.4,  74.7
  8.35,  7.17,   2.29,  723.3,  315.3,   1.1,  76.3
  7.88,  7.17,   0.00,  723.3,  315.3,   1.6,  80.5
 12.39,  7.17,   0.00,  723.3,  315.3,   8.0,  59.1
 13.39,  7.17,   1.19,  723.3,  315.3,   3.8,  71.3
 10.14,  7.17,  11.92,  723.3,  315.3,   1.6,  86.7
 10.51,  7.17,   4.43,  723.3,  315.3,   4.1,  86.8
 14.10,  7.17,   0.37,  723.3,  315.3,   3.4,  69.5
 10.08,  7.17,   0.20,  723.3,  315.3,   2.8,  79.2
  9.55,  7.17,   0.06,  723.3,  315.3,   5.0,  81.1
  9.62,  7.17,   0.11,  723.3,  315.3,   3.8,  77.4
 11.45,  7.17,   2.39,  723.3,  315.3,   2.7,  83.4
  4.82,  7.17,   0.01,  723.3,  315.3,   4.2,  80.3
  7.24,  7.17,   0.00,  723.3,  315.3,   4.0,  73.0
  7.56,  7.17,   0.00,  723.3,  315.3,   4.6,  65.2
  6.75,  7.17,   0.01,  723.3,  315.3,   4.4,  72.9
  9.68,  7.17,   0.00,  723.3,  315.3,   1.6,  74.8
 10.48,  7.17,   0.06,  723.3,  315.3,   2.4,  75.9
 11.84,  7.17,   0.42,  723.3,  315.3,   2.8,  81.2
 12.54,  7.17,   6.33,  723.3,  315.3,   1.0,  85.8
 10.55,  7.17,   4.55,  723.3,  315.3,   3.8,  86.6
 11.34,  7.17,   0.12,  723.3,  315.3,   2.0,  85.0
 11.27,  7.17,   2.49,  723.3,  315.3,   0.9,  85.3
 12.10,  7.17,   1.37,  723.3,  315.3,   4.1,  84.4
 14.00,  7.17,   0.34,  723.3,  315.3,   5.1,  80.0
 17.11,  7.17,   0.00,  723.3,  315.3,   6.5,  64.2
 15.30,  7.17,   0.00,  723.3,  315.3,   5.9,  60.9
 18.14,  6.12,   2.57,  596.9,  356.7,   2.6,  36.3
 15.15,  6.12,   2.35,  596.9,  356.7,   4.1,  54.3
 14.29,  6.12,   0.01,  596.9,  356.7,   3.8,  47.0
 17.48,  6.12,  10.03,  596.9,  356.7,   1.6,  47.7
 13.32,  6.12,   1.05,  596.9,  356.7,   4.7,  57.4
 11.32,  6.12,   0.62,  596.9,  356.7,   3.7,  59.0
 12.15,  6.12,   0.05,  596.9,  356.7,   2.4,  53.8
 12.94,  6.12,   0.75,  596.9,  356.7,   2.1,  58.6
 16.07,  6.12,   0.07,  596.9,  356.7,   3.8,  53.3
 18.11,  6.12,   0.03,  596.9,  356.7,   5.3,  49.2
 18.31,  6.12,  11.03,  596.9,  356.7,   5.7,  53.2
 16.49,  6.12,   0.01,  596.9,  356.7,   5.4,  45.0
 17.95,  6.12,   3.49,  596.9,  356.7,   5.0,  50.7
 17.29,  6.12,   6.90,  596.9,  356.7,   1.4,  53.5
 15.49,  6.12,   9.35,  596.9,  356.7,   2.5,  60.2
 12.79,  6.12,  12.71,  596.9,  356.7,   4.7,  58.5
 12.52,  6.12,   3.20,  596.9,  356.7,   2.7,  56.8
 12.87,  6.12,   5.15,  596.9,  356.7,   2.8,  59.1
 12.09,  6.12,   0.04,  596.9,  356.7,   4.7,  54.3
 11.04,  6.12,   0.07,  596.9,  356.7,   4.1,  52.8
 12.61,  6.12,   0.78,  596.9,  356.7,   2.0,  48.6
 14.80,  6.12,   7.20,  596.9,  356.7,   1.5,  60.1
 15.26,  6.12,   0.05,  596.9,  356.7,   2.8,  58.3
 15.35,  6.12,   0.66,  596.9,  356.7,   2.9,  55.3
 15.70,  6.12,   2.24,  596.9,  356.7,   1.7,  61.8
 17.44,  6.12,   6.67,  596.9,  356.7,   2.0,  55.9
 15.80,  6.12,   3.69,  596.9,  356.7,   3.8,  60.4
 15.43,  6.12,   2.40,  596.9,  356.7,   4.1,  58.2
 13.52,  6.12,   2.92,  596.9,  356.7,   4.4,  56.8
 17.59,  6.12,   0.98,  596.9,  356.7,   1.6,  58.1
 15.03,  5.57,   0.08,  613.9,  368.6,   3.0,  65.1
 13.01,  5.57,   0.11,  613.9,  368.6,   3.2,  62.6
 14.70,  5.57,   0.01,  613.9,  368.6,   3.1,  55.1
 17.08,  5.57,   0.04,  613.9,  368.6,   5.7,  59.6
 17.77,  5.57,   0.01,  613.9,  368.6,   5.9,  59.7
 18.73,  5.57,   0.01,  613.9,  368.6,   2.9,  59.9
 19.76,  5.57,  29.21,  613.9,  368.6,   1.7,  61.8
 17.03,  5.57,  34.13,  613.9,  368.6,   2.0,  69.9
 17.69,  5.57,   0.96,  613.9,  368.6,   4.5,  62.7
 16.01,  5.57,   9.58,  613.9,  368.6,   1.8,  66.6
 15.53,  5.57,   1.79,  613.9,  368.6,   6.2,  64.3
 14.68,  5.57,   0.55,  613.9,  368.6,   5.4,  62.6
 15.24,  5.57,   0.05,  613.9,  368.6,   2.8,  61.5
 15.61,  5.57,   0.53,  613.9,  368.6,   4.2,  59.5
 15.92,  5.57,   0.05,  613.9,  368.6,   2.6,  62.7
 16.58,  5.57,   1.15,  613.9,  368.6,   2.9,  61.7
 17.65,  5.57,   0.02,  613.9,  368.6,   5.3,  61.0
 19.17,  5.57,   0.01,  613.9,  368.6,   4.5,  58.6
 19.62,  5.57,   0.10,  613.9,  368.6,   2.3,  61.4
 19.90,  5.57,   0.02,  613.9,  368.6,   1.4,  64.8
 20.01,  5.57,  58.76,  613.9,  368.6,   2.1,  68.8
 18.10,  5.57,   2.99,  613.9,  368.6,   4.1,  66.8
 15.09,  5.57,   3.97,  613.9,  368.6,   6.6,  64.9
 14.56,  5.57,   3.25,  613.9,  368.6,   4.3,  66.1
 15.87,  5.57,   0.04,  613.9,  368.6,   4.1,  56.7
 18.00,  5.57,   0.05,  613.9,  368.6,   1.5,  60.5
 18.72,  5.57,   1.23,  613.9,  368.6,   1.7,  63.6
 18.08,  5.57,   0.05,  613.9,  368.6,   2.7,  62.0
 18.02,  5.57,   0.19,  613.9,  368.6,   1.7,  62.9
 19.39,  5.57,   0.10,  613.9,  368.6,   5.0,  59.3
 20.23,  5.57,   0.88,  613.9,  368.6,   2.4,  62.3
 23.64,  6.94,   0.09,  743.3,  377.6,   1.5,  53.2
 23.04,  6.94,   0.00,  743.3,  377.6,   4.2,  52.6
 23.96,  6.94,   4.27,  743.3,  377.6,   1.4,  51.0
 22.96,  6.94,   2.79,  743.3,  377.6,   2.9,  57.5
 22.25,  6.94,   1.91,  743.3,  377.6,   2.4,  60.1
 20.96,  6.94,  15.95,  743.3,  377.6,   5.0,  57.6
 19.76,  6.94,   4.21,  743.3,  377.6,   3.0,  58.1
 18.67,  6.94,   0.00,  743.3,  377.6,   2.0,  49.0
 21.53,  6.94,   0.01,  743.3,  377.6,   0.8,  50.9
 22.31,  6.94,   6.01,  743.3,  377.6,   4.5,  58.4
 23.25,  6.94,   7.24,  743.3,  377.6,   5.5,  58.6
 23.59,  6.94,   2.05,  743.3,  377.6,   6.5,  54.9
 20.24,  6.94,   0.03,  743.3,  377.6,   3.3,  53.8
 18.88,  6.94,   4.43,  743.3,  377.6,   3.8,  52.4
 20.38,  6.94,   0.61,  743.3,  377.6,   3.2,  57.1
 19.29,  6.94,   0.16,  743.3,  377.6,   2.1,  55.8
 20.47,  6.94,   0.02,  743.3,  377.6,   2.8,  51.5
 21.24,  6.94,   1.41,  743.3,  377.6,   3.5,  51.5
 22.53,  6.94,   5.22,  743.3,  377.6,   4.7,  58.0
 18.53,  6.94,   0.02,  743.3,  377.6,   3.0,  48.3
 18.18,  6.94,   0.00,  743.3,  377.6,   3.2,  46.6
 19.02,  6.94,   0.00,  743.3,  377.6,   3.0,  48.7
 19.36,  6.94,   0.00,  743.3,  377.6,   2.9,  46.4
 22.44,  6.94,   0.01,  743.3,  377.6,   1.0,  49.5
 23.23,  6.94,   0.80,  743.3,  377.6,   4.2,  54.5
 23.51,  6.94,   0.46,  743.3,  377.6,   3.5,  57.1
 23.15,  6.94,   0.45,  743.3,  377.6,   0.5,  58.9
 24.10,  6.94,   5.90,  743.3,  377.6,   2.2,  57.3
 16.82,  6.94,   6.43,  743.3,  377.6,   7.7,  54.0
 16.31,  6.94,   0.08,  743.3,  377.6,   7.1,  48.1
 19.11,  6.94,   0.17,  743.3,  377.6,   4.5,  45.4
 18.09,  6.67,   0.00,  534.0,  356.6,   2.7,  49.8
 20.59,  6.67,   0.00,  534.0,  356.6,   2.3,  47.5
 24.00,  6.67,   2.24,  534.0,  356.6,   2.8,  48.6
 20.70,  6.67,  25.45,  534.0,  356.6,   1.1,  59.9
 20.31,  6.67,  10.25,  534.0,  356.6,   1.2,  59.2
 20.36,  6.67,   3.66,  534.0,  356.6,   1.8,  60.0
 22.41,  6.67,   0.47,  534.0,  356.6,   1.3,  58.5
 21.19,  6.67,   3.27,  534.0,  356.6,   2.2,  61.0
 21.35,  6.67,   4.03,  534.0,  356.6,   5.3,  52.4
 17.26,  6.67,  58.18,  534.0,  356.6,   2.0,  61.9
 14.11,  6.67,   0.16,  534.0,  356.6,   6.4,  50.1
 15.12,  6.67,   0.00,  534.0,  356.6,   4.5,  45.8
 14.70,  6.67,   0.00,  534.0,  356.6,   4.9,  46.8
 14.84,  6.67,   2.21,  534.0,  356.6,   1.7,  49.0
 16.10,  6.67,   1.38,  534.0,  356.6,   1.9,  55.6
 18.27,  6.67,   0.52,  534.0,  356.6,   3.5,  56.0
 19.23,  6.67,  20.11,  534.0,  356.6,   1.7,  55.7
 17.08,  6.67,  32.65,  534.0,  356.6,   4.1,  59.9
 17.11,  6.67,   5.76,  534.0,  356.6,   5.9,  50.6
 15.77,  6.67,  17.12,  534.0,  356.6,   1.7,  56.9
 14.13,  6.67,   3.85,  534.0,  356.6,   2.2,  56.3
 14.24,  6.67,   0.07,  534.0,  356.6,   3.2,  51.0
 14.39,  6.67,   0.13,  534.0,  356.6,   4.7,  50.5
 14.42,  6.67,   0.00,  534.0,  356.6,   4.2,  49.6
 14.55,  6.67,   5.09,  534.0,  356.6,   5.7,  44.7
 13.80,  6.67,  14.40,  534.0,  356.6,   8.8,  53.2
 12.27,  6.67,  21.25,  534.0,  356.6,   7.4,  57.1
 13.10,  6.67,   0.17,  534.0,  356.6,   3.4,  48.0
 15.14,  6.67,   0.80,  534.0,  356.6,   4.3,  54.2
 14.22,  6.67,   0.90,  534.0,  356.6,   3.0,  61.2
 16.66,  7.13,   0.33,  414.8,  329.9,   5.3,  74.2
 17.27,  7.13,  16.94,  414.8,  329.9,   3.0,  72.3
 18.53,  7.13,   1.23,  414.8,  329.9,   6.5,  68.0
 17.04,  7.13,   6.15,  414.8,  329.9,   2.2,  61.2
 15.27,  7.13,  14.68,  414.8,  329.9,   5.4,  69.6
 16.48,  7.13,   7.64,  414.8,  329.9,   1.6,  64.9
 14.99,  7.13,   1.33,  414.8,  329.9,   2.7,  64.4
 13.66,  7.13,   0.16,  414.8,  329.9,   3.1,  51.2
 13.48,  7.13,   0.00,  414.8,  329.9,   1.9,  51.7
 13.88,  7.13,   0.00,  414.8,  329.9,   2.2,  60.5
 17.54,  7.13,   0.15,  414.8,  329.9,   3.1,  60.8
 18.13,  7.13,  44.49,  414.8,  329.9,   2.8,  70.0
 13.76,  7.13,   0.23,  414.8,  329.9,   3.4,  58.7
 12.51,  7.13,  10.91,  414.8,  329.9,   6.3,  52.3
 10.40,  7.13,   2.58,  414.8,  329.9,   4.8,  51.7
 12.45,  7.13,   2.50,  414.8,  329.9,   5.1,  54.6
 13.29,  7.13,   0.24,  414.8,  329.9,   7.0,  55.9
 14.92,  7.13,   1.92,  414.8,  329.9,   6.3,  57.2
 11.97,  7.13,   0.00,  414.8,  329.9,   4.4,  45.9
 10.44,  7.13,   0.00,  414.8,  329.9,   2.0,  54.8
 13.95,  7.13,   0.00,  414.8,  329.9,   4.9,  55.3
 16.24,  7.13,  17.48,  414.8,  329.9,   5.0,  65.1
 15.36,  7.13,  28.57,  414.8,  329.9,   8.4,  73.2
 11.43,  7.13,  25.63,  414.8,  329.9,  11.2,  65.8
 11.40,  7.13,   8.94,  414.8,  329.9,   4.6,  63.1
 11.84,  7.13,   3.30,  414.8,  329.9,   1.9,  65.7
 10.30,  7.13,   0.15,  414.8,  329.9,   0.7,  65.5
 10.92,  7.13,   8.49,  414.8,  329.9,   2.8,  65.2
 10.75,  7.13,  10.81,  414.8,  329.9,   4.0,  70.3
 10.17,  7.13,  10.98,  414.8,  329.9,   6.7,  66.6
 10.84,  7.13,   0.61,  414.8,  329.9,   4.1,  59.8
 12.92,  6.16,   6.22,  332.7,  287.5,   7.0,  51.9
 11.73,  6.16,   2.99,  332.7,  287.5,   4.7,  46.1
  6.86,  6.16,   8.89,  332.7,  287.5,   5.4,  41.8
  6.07,  6.16,   3.84,  332.7,  287.5,   7.4,  41.3
 10.88,  6.16,   0.14,  332.7,  287.5,   7.4,  35.9
 13.17,  6.16,   4.33,  332.7,  287.5,   6.2,  46.1
 10.82,  6.16,  10.59,  332.7,  287.5,   2.6,  51.7
  7.14,  6.16,   9.12,  332.7,  287.5,   3.7,  45.9
  3.56,  6.16,  10.45,  332.7,  287.5,   2.6,  49.4
  1.72,  6.16,   5.94,  332.7,  287.5,   3.2,  48.8
  4.08,  6.16,   0.01,  332.7,  287.5,   3.6,  41.7
  8.15,  6.16,   0.04,  332.7,  287.5,   5.9,  49.8
  7.70,  6.16,  11.88,  332.7,  287.5,   4.6,  47.7
  6.25,  6.16,   0.44,  332.7,  287.5,   3.1,  43.7
  9.79,  6.16,   4.29,  332.7,  287.5,   6.0,  46.7
  6.02,  6.16,   0.59,  332.7,  287.5,   7.2,  38.3
  5.08,  6.16,   4.63,  332.7,  287.5,   3.0,  42.3
  4.46,  6.16,   3.00,  332.7,  287.5,   2.5,  50.4
  3.53,  6.16,  76.91,  332.7,  287.5,   5.8,  59.2
  3.35,  6.16,  15.79,  332.7,  287.5,   9.6,  57.2
  4.79,  6.16,   2.02,  332.7,  287.5,   0.9,  48.9
  3.19,  6.16,   3.95,  332.7,  287.5,   4.2,  44.9
  2.82,  6.16,   4.40,  332.7,  287.5,   5.3,  44.1
  4.17,  6.16,   0.22,  332.7,  287.5,   5.5,  40.3
  6.63,  6.16,   2.36,  332.7,  287.5,   5.1,  40.5
  2.49,  6.16,   3.71,  332.7,  287.5,   7.6,  45.3
  2.26,  6.16,   1.39,  332.7,  287.5,   2.3,  44.1
  3.04,  6.16,   2.42,  332.7,  287.5,   2.4,  45.5
  1.70,  6.16,   2.97,  332.7,  287.5,   4.0,  43.1
  0.10,  6.16,   5.42,  332.7,  287.5,   5.1,  46.7
  4.30,  5.13,   9.70,  251.8,  286.5,   6.0,  40.7
  5.78,  5.13,   4.82,  251.8,  286.5,   5.9,  38.0
  5.18,  5.13,   8.24,  251.8,  286.5,   5.6,  40.3
  7.08,  5.13,   2.65,  251.8,  286.5,   5.3,  36.6
