 -8.91,  6.02,   7.39,  357.8,  228.8,   8.0,  84.2
 -7.86,  6.02,   3.88,  357.8,  228.8,   6.6,  78.9
 -9.24,  6.02,   5.89,  357.8,  228.8,   6.5,  79.8
 -9.68,  6.02,   4.03,  357.8,  228.8,   3.5,  80.2
 -8.60,  6.02,   0.23,  357.8,  228.8,   6.0,  70.7
 -5.66,  6.02,   0.90,  357.8,  228.8,   6.7,  84.6
 -7.91,  6.02,   0.05,  357.8,  228.8,   1.2,  87.8
 -9.45,  6.02,   0.11,  357.8,  228.8,   2.7,  85.7
 -9.09,  6.02,   0.07,  357.8,  228.8,   3.9,  82.1
 -9.61,  6.02,   0.17,  357.8,  228.8,   1.5,  87.8
 -7.05,  6.02,   1.68,  357.8,  228.8,   1.8,  94.3
 -7.26,  6.02,   5.11,  357.8,  228.8,   2.5,  90.0
 -8.62,  6.02,   3.96,  357.8,  228.8,   3.7,  88.6
 -8.13,  6.02,   3.98,  357.8,  228.8,   3.0,  94.0
 -9.78,  6.02,   0.90,  357.8,  228.8,   1.2,  93.9
 -8.37,  6.02,   3.77,  357.8,  228.8,   3.5,  81.9
 -8.69,  6.02,   2.72,  357.8,  228.8,   3.5,  81.6
-11.16,  6.02,   0.03,  357.8,  228.8,   0.6,  85.0
-10.01,  6.02,   0.14,  357.8,  228.8,   1.8,  91.1
 -8.12,  6.02,   2.04,  357.8,  228.8,   2.7,  95.1
 -7.06,  6.02,   2.24,  357.8,  228.8,   5.0,  73.8
 -5.03,  6.02,   3.64,  357.8,  228.8,   5.3,  72.4
 -8.13,  6.02,   3.70,  357.8,  228.8,   2.1,  78.6
 -9.84,  6.02,   8.38,  357.8,  228.8,   8.5,  77.4
-12.30,  6.02,   4.80,  357.8,  228.8,   7.4,  75.0
 -9.12,  6.02,   0.45,  357.8,  228.8,   4.8,  69.6
 -9.00,  6.02,   0.02,  357.8,  228.8,   1.2,  76.6
 -8.88,  6.02,   0.00,  357.8,  228.8,   2.1,  76.7
 -5.80,  6.02,   3.31,  357.8,  228.8,   4.0,  93.8
 -4.73,  6.02,  34.08,  357.8,  228.8,  14.3,  98.9
 -6.81,  6.02,   6.12,  357.8,  228.8,  11.2,  98.2
-10.62,  6.47,   0.35,  562.8,  215.3,   2.5,  93.5
 -9.43,  6.47,   1.38,  562.8,  215.3,   2.5,  92.4
-10.48,  6.47,   6.98,  562.8,  215.3,   3.0,  94.7
-11.98,  6.47,   5.02,  562.8,  215.3,   4.4,  90.0
-13.29,  6.47,   2.69,  562.8,  215.3,   2.7,  95.3
-12.83,  6.47,   2.32,  562.8,  215.3,   2.1,  92.2
-11.53,  6.47,   2.24,  562.8,  215.3,   3.2,  86.6
-16.50,  6.47,   1.21,  562.8,  215.3,   4.0,  87.4
-13.12,  6.47,   2.19,  562.8,  215.3,   5.0,  80.9
 -9.89,  6.47,   0.60,  562.8,  215.3,   3.3,  92.9
 -7.60,  6.47,   0.89,  562.8,  215.3,   3.5,  82.8
 -2.62,  6.47,   0.47,  562.8,  215.3,   5.7,  96.8
 -3.75,  6.47,   0.15,  562.8,  215.3,   1.0,  99.7
 -7.12,  6.47,   2.48,  562.8,  215.3,   2.9,  99.8
 -9.78,  6.47,   0.78,  562.8,  215.3,   2.8,  83.5
 -9.95,  6.47,   6.90,  562.8,  215.3,   4.7,  90.8
 -6.78,  6.47,  10.05,  562.8,  215.3,   6.7, 100.0
 -8.01,  6.47,   1.64,  562.8,  215.3,   4.6,  99.6
 -6.98,  6.47,   3.56,  562.8,  215.3,   1.9,  93.0
 -7.82,  6.47,   1.77,  562.8,  215.3,   4.9,  70.4
 -9.18,  6.47,   1.47,  562.8,  215.3,   1.9,  84.8
 -4.20,  6.47,  10.41,  562.8,  215.3,   3.7,  95.7
